rep,split,block,stat,df,p_chi2,reject
0,train,A5_outcome_base,8.654082716553722,2,0.013206563233818414,True
0,train,A2_outcome_disc,18.605890843999443,2,9.115534472237119e-05,True
0,train,A2_outcome_clarity,18.85432499366711,2,8.050731590725224e-05,True
0,train,A2_outcome_len,58.390641938521924,2,2.09277040141842e-13,True
0,train,A2_outcome_full,197.00725996374263,6,0.0,True
0,train,A5_outcome|A2_outcome_full,43.21727135589478,2,4.1256154048596727e-10,True
0,test,A5_outcome_base,10.073208039341264,2,0.006495770412370261,True
0,test,A2_outcome_disc,1.5952534766719952,2,0.45039660571761475,False
0,test,A2_outcome_clarity,0.13170017546026702,2,0.9362712123140593,False
0,test,A2_outcome_len,12.391720522507764,2,0.002037849362574118,True
0,test,A2_outcome_full,21.223330114452843,6,0.001672555639962714,True
0,test,A5_outcome|A2_outcome_full,2.127295589927438,2,0.3451943128109658,False
1,train,A5_outcome_base,22.506831853957692,2,1.296294147690169e-05,True
1,train,A2_outcome_disc,13.59288146772838,2,0.0011177464332498,True
1,train,A2_outcome_clarity,15.730474837722163,2,0.00038385817142028156,True
1,train,A2_outcome_len,53.38115950435145,2,2.561062473205311e-12,True
1,train,A2_outcome_full,173.08806636789387,6,0.0,True
1,train,A5_outcome|A2_outcome_full,35.1958989848821,2,2.27670962082982e-08,True
1,test,A5_outcome_base,5.20731514600614,2,0.07400241338469571,False
1,test,A2_outcome_disc,3.9039926283601343,2,0.14199033115170812,False
1,test,A2_outcome_clarity,2.90513057155263,2,0.2339693194279555,False
1,test,A2_outcome_len,5.098504787467764,2,0.07814006216987546,False
1,test,A2_outcome_full,37.069063527179615,6,1.7071345507213564e-06,True
1,test,A5_outcome|A2_outcome_full,5.7936029986212425,2,0.05519949361896603,False
2,train,A5_outcome_base,23.382500391961713,2,8.366706864548767e-06,True
2,train,A2_outcome_disc,17.482641433426803,2,0.00015984264159374373,True
2,train,A2_outcome_clarity,9.294576669579842,2,0.009587564979490315,True
2,train,A2_outcome_len,60.88756568290181,2,6.006306563222097e-14,True
2,train,A2_outcome_full,197.42282540017467,6,0.0,True
2,train,A5_outcome|A2_outcome_full,43.82386084265059,2,3.0462776745565634e-10,True
2,test,A5_outcome_base,6.587319266280861,2,0.037117763139127624,True
2,test,A2_outcome_disc,0.6417812157152724,2,0.7255026109342856,False
2,test,A2_outcome_clarity,4.179164436464785,2,0.12373882084346588,False
2,test,A2_outcome_len,21.344605320226357,2,2.3178100707177407e-05,True
2,test,A2_outcome_full,49.91274718701672,6,4.894257665810642e-09,True
2,test,A5_outcome|A2_outcome_full,12.286690762760125,2,0.0021477266220103486,True
3,train,A5_outcome_base,10.527487105224717,2,0.005175892180752983,True
3,train,A2_outcome_disc,8.150731817750037,2,0.016985998212211695,True
3,train,A2_outcome_clarity,16.233996922139678,2,0.00029842304589366986,True
3,train,A2_outcome_len,62.02390946971266,2,3.397282455352979e-14,True
3,train,A2_outcome_full,185.60069923598834,6,0.0,True
3,train,A5_outcome|A2_outcome_full,45.71354023676138,2,1.1842160585473493e-10,True
3,test,A5_outcome_base,1.7056755900066691,2,0.42620373536711753,False
3,test,A2_outcome_disc,0.6168763116371044,2,0.7345933811207508,False
3,test,A2_outcome_clarity,1.5427324957161483,2,0.46238090963943723,False
3,test,A2_outcome_len,21.06296307628531,2,2.668306300712686e-05,True
3,test,A2_outcome_full,49.18725129949071,6,6.8394350183353936e-09,True
3,test,A5_outcome|A2_outcome_full,4.604459965859789,2,0.10003551731231941,False
4,train,A5_outcome_base,10.753234328869079,2,0.004623435828632783,True
4,train,A2_outcome_disc,12.072597070729422,2,0.002390390504539819,True
4,train,A2_outcome_clarity,15.726824291903776,2,0.00038455945716575624,True
4,train,A2_outcome_len,58.34756396998404,2,2.1382895454280515e-13,True
4,train,A2_outcome_full,158.5386985015763,6,0.0,True
4,train,A5_outcome|A2_outcome_full,17.943186716924664,2,0.00012696572898140968,True
4,test,A5_outcome_base,2.517664310972615,2,0.2839854838060315,False
4,test,A2_outcome_disc,4.207799167593019,2,0.12197982902286619,False
4,test,A2_outcome_clarity,1.411126768905448,2,0.4938302795682593,False
4,test,A2_outcome_len,14.580701021938786,2,0.0006820889311989209,True
4,test,A2_outcome_full,55.002900289897994,6,4.629244765297358e-10,True
4,test,A5_outcome|A2_outcome_full,7.171419913037873,2,0.027716982790699785,True
5,train,A5_outcome_base,7.257384045152576,2,0.026550889671366096,True
5,train,A2_outcome_disc,4.6651515457596355,2,0.0970454578253882,False
5,train,A2_outcome_clarity,47.6422131950161,2,4.5146553162567216e-11,True
5,train,A2_outcome_len,55.25485679233409,2,1.0036416142611415e-12,True
5,train,A2_outcome_full,212.4605985850039,6,0.0,True
5,train,A5_outcome|A2_outcome_full,85.46818027532537,2,0.0,True
5,test,A5_outcome_base,8.452051138456019,2,0.014610343105144863,True
5,test,A2_outcome_disc,4.000817612173738,2,0.13527996865629632,False
5,test,A2_outcome_clarity,10.187582518470649,2,0.006134717438124659,True
5,test,A2_outcome_len,15.263434879438423,2,0.000484827480934813,True
5,test,A2_outcome_full,76.0654165095255,6,2.3203661214665772e-14,True
5,test,A5_outcome|A2_outcome_full,10.10064296923504,2,0.006407273275319203,True
6,train,A5_outcome_base,18.962927072700573,2,7.625225750051978e-05,True
6,train,A2_outcome_disc,4.475957910781774,2,0.10667387933350747,False
6,train,A2_outcome_clarity,12.235444355012369,2,0.0022034693631368674,True
6,train,A2_outcome_len,95.72797837469548,2,0.0,True
6,train,A2_outcome_full,239.49554119005302,6,0.0,True
6,train,A5_outcome|A2_outcome_full,28.249012218894237,2,7.341840360108876e-07,True
6,test,A5_outcome_base,0.2588425935330675,2,0.878603734650047,False
6,test,A2_outcome_disc,2.3852725452890553,2,0.30342031010075776,False
6,test,A2_outcome_clarity,0.5232182258308945,2,0.7698118744236631,False
6,test,A2_outcome_len,14.23915036704918,2,0.0008091104015537365,True
6,test,A2_outcome_full,41.44648387198379,6,2.3645527158500101e-07,True
6,test,A5_outcome|A2_outcome_full,4.13413202200841,2,0.12655655305353974,False
7,train,A5_outcome_base,20.851066401862244,2,2.9665280552815254e-05,True
7,train,A2_outcome_disc,5.609781269461765,2,0.0605133888737599,False
7,train,A2_outcome_clarity,13.025290083639913,2,0.0014845478342413454,True
7,train,A2_outcome_len,83.25981659382296,2,0.0,True
7,train,A2_outcome_full,206.46584680776704,6,0.0,True
7,train,A5_outcome|A2_outcome_full,34.297728694995655,2,3.5673263565350055e-08,True
7,test,A5_outcome_base,2.0364144457895366,2,0.36124198635757243,False
7,test,A2_outcome_disc,3.552789986212028,2,0.1692471860870648,False
7,test,A2_outcome_clarity,0.908115511352715,2,0.6350460546723347,False
7,test,A2_outcome_len,18.10669533275724,2,0.00011699870795134348,True
7,test,A2_outcome_full,54.43833295099936,6,6.018241460736817e-10,True
7,test,A5_outcome|A2_outcome_full,9.495338272793195,2,0.008671884644854133,True
8,train,A5_outcome_base,3.8535525005039566,2,0.1456168749939063,False
8,train,A2_outcome_disc,5.817114519231269,2,0.05455438092752629,False
8,train,A2_outcome_clarity,16.614211573678894,2,0.00024675717875555225,True
8,train,A2_outcome_len,59.23657491148524,2,1.3711254354120683e-13,True
8,train,A2_outcome_full,148.55824915840196,6,0.0,True
8,train,A5_outcome|A2_outcome_full,41.23047674048025,2,1.1140783851004699e-09,True
8,test,A5_outcome_base,3.884843225326655,2,0.1433563754881555,False
8,test,A2_outcome_disc,1.2975864644375832,2,0.5226761450623054,False
8,test,A2_outcome_clarity,0.998931421610188,2,0.6068548090775376,False
8,test,A2_outcome_len,30.04931491522605,2,2.9845178017851026e-07,True
8,test,A2_outcome_full,61.26436637628879,6,2.4904300843786586e-11,True
8,test,A5_outcome|A2_outcome_full,3.809653534815293,2,0.14884842578750057,False
9,train,A5_outcome_base,13.741071437642425,2,0.0010379208818984687,True
9,train,A2_outcome_disc,5.523194332785323,2,0.06319076155809089,False
9,train,A2_outcome_clarity,11.42210659975171,2,0.003309185144281357,True
9,train,A2_outcome_len,41.30197158270386,2,1.0749563461587286e-09,True
9,train,A2_outcome_full,202.04678960816202,6,0.0,True
9,train,A5_outcome|A2_outcome_full,47.175489380711674,2,5.7012838894365814e-11,True
9,test,A5_outcome_base,4.584458041624563,2,0.10104098818892704,False
9,test,A2_outcome_disc,1.402184358793509,2,0.4960432396234191,False
9,test,A2_outcome_clarity,4.144411414047605,2,0.12590775957043354,False
9,test,A2_outcome_len,8.80783733572176,2,0.012229323227919142,True
9,test,A2_outcome_full,31.48861481693131,6,2.0444890625137546e-05,True
9,test,A5_outcome|A2_outcome_full,11.960107762019891,2,0.0025286900401854107,True
10,train,A5_outcome_base,13.082758546284758,2,0.0014424975281912555,True
10,train,A2_outcome_disc,12.100821771165027,2,0.0023568933939942527,True
10,train,A2_outcome_clarity,5.754840961700993,2,0.05627975044858646,False
10,train,A2_outcome_len,53.136999839011864,2,2.893685291383008e-12,True
10,train,A2_outcome_full,185.28733157890233,6,0.0,True
10,train,A5_outcome|A2_outcome_full,53.219525992333146,2,2.7766677845875165e-12,True
10,test,A5_outcome_base,2.451998338166163,2,0.2934643332974902,False
10,test,A2_outcome_disc,2.9398934016167146,2,0.2299377403558147,False
10,test,A2_outcome_clarity,8.221614838458107,2,0.01639453192052087,True
10,test,A2_outcome_len,9.114350098791489,2,0.01049165552792286,True
10,test,A2_outcome_full,51.083624374574036,6,2.849568581098083e-09,True
10,test,A5_outcome|A2_outcome_full,15.624122100948595,2,0.000404822827119955,True
11,train,A5_outcome_base,9.141596805340923,2,0.010349693195360499,True
11,train,A2_outcome_disc,3.514977716663022,2,0.17247743574682683,False
11,train,A2_outcome_clarity,13.665447970402944,2,0.0010779178824825708,True
11,train,A2_outcome_len,59.297662906325854,2,1.3289369604763124e-13,True
11,train,A2_outcome_full,185.36401104716077,6,0.0,True
11,train,A5_outcome|A2_outcome_full,36.56968365783228,2,1.1454973525282242e-08,True
11,test,A5_outcome_base,8.937781124808284,2,0.01146002298066251,True
11,test,A2_outcome_disc,5.433822438774866,2,0.0660785416557339,False
11,test,A2_outcome_clarity,8.223489577014469,2,0.01637917139033762,True
11,test,A2_outcome_len,11.918938733598841,2,0.002581281322253326,True
11,test,A2_outcome_full,40.48056064011356,6,3.6644602230406775e-07,True
11,test,A5_outcome|A2_outcome_full,6.183916050457901,2,0.04541294759715475,True
12,train,A5_outcome_base,5.906353213052668,2,0.0521737070930427,False
12,train,A2_outcome_disc,18.622791101732954,2,9.038831562402372e-05,True
12,train,A2_outcome_clarity,19.015947467108365,2,7.425735458377325e-05,True
12,train,A2_outcome_len,45.83404055721116,2,1.1149736689475276e-10,True
12,train,A2_outcome_full,199.93880626983469,6,0.0,True
12,train,A5_outcome|A2_outcome_full,59.038657469354554,2,1.5132339825640884e-13,True
12,test,A5_outcome_base,0.770795706694376,2,0.6801799704875785,False
12,test,A2_outcome_disc,3.966111469170595,2,0.13764797832289832,False
12,test,A2_outcome_clarity,1.0941249252843177,2,0.5786471137275533,False
12,test,A2_outcome_len,12.483743708421633,2,0.0019462090914329488,True
12,test,A2_outcome_full,38.69643907023778,6,8.208153768896054e-07,True
12,test,A5_outcome|A2_outcome_full,12.920852929740846,2,0.0015641285222705026,True
13,train,A5_outcome_base,10.947198156199988,2,0.004196102846681038,True
13,train,A2_outcome_disc,17.709387622725274,2,0.00014271030646850758,True
13,train,A2_outcome_clarity,2.50790175070281,2,0.28537508526457556,False
13,train,A2_outcome_len,47.66300674539042,2,4.4679593358409875e-11,True
13,train,A2_outcome_full,187.26325037450317,6,0.0,True
13,train,A5_outcome|A2_outcome_full,28.993631390033162,2,5.059562190323774e-07,True
13,test,A5_outcome_base,0.6111430115379392,2,0.7367022244869836,False
13,test,A2_outcome_disc,1.7817371960310344,2,0.4102992128477869,False
13,test,A2_outcome_clarity,5.2493164144571125,2,0.07246452065134246,False
13,test,A2_outcome_len,13.06505937230449,2,0.0014553196872755247,True
13,test,A2_outcome_full,59.4337249712312,6,5.865630203771843e-11,True
13,test,A5_outcome|A2_outcome_full,15.298551341203746,2,0.00047638906668889813,True
14,train,A5_outcome_base,1.4324646818662872,2,0.4885896316395204,False
14,train,A2_outcome_disc,2.1168296678073606,2,0.34700543584324084,False
14,train,A2_outcome_clarity,15.208401406614477,2,0.0004983535947329365,True
14,train,A2_outcome_len,69.7972321021656,2,6.661338147750939e-16,True
14,train,A2_outcome_full,163.69317850816049,6,0.0,True
14,train,A5_outcome|A2_outcome_full,53.27681050973457,2,2.6982860390489805e-12,True
14,test,A5_outcome_base,0.7802285512584635,2,0.676979507818453,False
14,test,A2_outcome_disc,3.017348883403829,2,0.22120300118056735,False
14,test,A2_outcome_clarity,5.235550504127628,2,0.07296501114895171,False
14,test,A2_outcome_len,17.05070198759318,2,0.00019837507643805097,True
14,test,A2_outcome_full,46.43175658529998,6,2.4287487465635138e-08,True
14,test,A5_outcome|A2_outcome_full,15.519150509006897,2,0.00042663775467144394,True
15,train,A5_outcome_base,8.412821127480058,2,0.014899754186159075,True
15,train,A2_outcome_disc,5.374115049652047,2,0.06808097150111048,False
15,train,A2_outcome_clarity,6.53341972087657,2,0.0381316794604194,True
15,train,A2_outcome_len,51.72844339855287,2,5.852096585101663e-12,True
15,train,A2_outcome_full,159.82908706846146,6,0.0,True
15,train,A5_outcome|A2_outcome_full,34.34199786121408,2,3.489232558440136e-08,True
15,test,A5_outcome_base,2.260985151147293,2,0.3228741773131225,False
15,test,A2_outcome_disc,5.212746628063616,2,0.07380171464069829,False
15,test,A2_outcome_clarity,1.4147861398466601,2,0.4929275515867658,False
15,test,A2_outcome_len,51.714673667526846,2,5.892508703198018e-12,True
15,test,A2_outcome_full,92.19354961272468,6,0.0,True
15,test,A5_outcome|A2_outcome_full,9.46777377125329,2,0.008792230144638813,True
16,train,A5_outcome_base,7.645751410372997,2,0.021864833584604226,True
16,train,A2_outcome_disc,5.274985766220597,2,0.07154040506355752,False
16,train,A2_outcome_clarity,16.221148794210198,2,0.00030034630558650743,True
16,train,A2_outcome_len,55.86195609534331,2,7.40851824332367e-13,True
16,train,A2_outcome_full,175.69607402735576,6,0.0,True
16,train,A5_outcome|A2_outcome_full,38.7574136116876,2,3.836494344433561e-09,True
16,test,A5_outcome_base,2.5568441849276913,2,0.2784763639145854,False
16,test,A2_outcome_disc,2.255178571553184,2,0.3238129367037206,False
16,test,A2_outcome_clarity,0.7099783895612091,2,0.7011810195823927,False
16,test,A2_outcome_len,11.447042515942055,2,0.003268182503331496,True
16,test,A2_outcome_full,24.0579964887718,6,0.0005095834944687239,True
16,test,A5_outcome|A2_outcome_full,4.754885403531754,2,0.09278755982685649,False
17,train,A5_outcome_base,5.422563453590584,2,0.06645157933775137,False
17,train,A2_outcome_disc,10.335803758383955,2,0.00569650825215029,True
17,train,A2_outcome_clarity,2.1232713036536697,2,0.34588959244486905,False
17,train,A2_outcome_len,53.85994183851979,2,2.0158319458118967e-12,True
17,train,A2_outcome_full,198.83439556261948,6,0.0,True
17,train,A5_outcome|A2_outcome_full,36.969435857853945,2,9.379701237932636e-09,True
17,test,A5_outcome_base,5.010142260438567,2,0.08166978858871299,False
17,test,A2_outcome_disc,2.2606493573565087,2,0.32292839143615937,False
17,test,A2_outcome_clarity,1.4763771683676945,2,0.4779789504461569,False
17,test,A2_outcome_len,17.19929813038474,2,0.00018417041413698598,True
17,test,A2_outcome_full,48.52035414985521,6,9.299548242580613e-09,True
17,test,A5_outcome|A2_outcome_full,13.221872915561658,2,0.0013455714883362502,True
18,train,A5_outcome_base,14.84609462137023,2,0.0005973261309777378,True
18,train,A2_outcome_disc,3.236035790835194,2,0.1982913440050189,False
18,train,A2_outcome_clarity,11.692175497879582,2,0.0028911881148404595,True
18,train,A2_outcome_len,75.91592818924094,2,0.0,True
18,train,A2_outcome_full,176.25878490554078,6,0.0,True
18,train,A5_outcome|A2_outcome_full,37.434968210956136,2,7.431901427601417e-09,True
18,test,A5_outcome_base,3.1271432888042776,2,0.20938687859958494,False
18,test,A2_outcome_disc,5.368997342300232,2,0.06825540382351214,False
18,test,A2_outcome_clarity,11.917632307003416,2,0.00258296800035851,True
18,test,A2_outcome_len,13.895813870378477,2,0.0009606437405185186,True
18,test,A2_outcome_full,64.3244421165775,6,5.926259483146623e-12,True
18,test,A5_outcome|A2_outcome_full,10.217546133307213,2,0.0060434933401340984,True
19,train,A5_outcome_base,10.444783409920205,2,0.005394411843870239,True
19,train,A2_outcome_disc,13.00858168212132,2,0.0014970019947299074,True
19,train,A2_outcome_clarity,21.632458559034458,2,2.007110620139141e-05,True
19,train,A2_outcome_len,53.270107398262255,2,2.7073898678509067e-12,True
19,train,A2_outcome_full,196.27781038972338,6,0.0,True
19,train,A5_outcome|A2_outcome_full,41.77521838784145,2,8.484506430761485e-10,True
19,test,A5_outcome_base,1.8226700990707456,2,0.401987192816767,False
19,test,A2_outcome_disc,1.1712525500155269,2,0.5567570695655761,False
19,test,A2_outcome_clarity,5.582964849609938,2,0.06133022903972141,False
19,test,A2_outcome_len,15.407409113507008,2,0.00045115276229623635,True
19,test,A2_outcome_full,44.636514739712844,6,5.526677815392844e-08,True
19,test,A5_outcome|A2_outcome_full,10.271755515358244,2,0.005881886367746669,True
